class;aa_000;ae_000;af_000;ag_000;ag_001;ag_002;ag_003;ag_004;ag_005;ag_006;ag_007;ag_008;ag_009;ah_000;ai_000;aj_000;al_000;am_0;an_000;ao_000;ap_000;aq_000;ar_000;as_000;at_000;au_000;av_000;ax_000;ay_000;ay_001;ay_002;ay_003;ay_004;ay_005;ay_006;ay_007;ay_008;ay_009;az_000;az_001;az_002;az_003;az_004;az_005;az_006;az_007;az_008;az_009;ba_000;ba_001;ba_002;ba_003;ba_004;ba_005;ba_006;ba_007;ba_008;ba_009;bb_000;bc_000;bd_000;be_000;bf_000;bg_000;bh_000;bi_000;bj_000;dl_000;dm_000;dn_000;do_000;dp_000;dq_000;dr_000;ds_000;dt_000;du_000;dv_000;dx_000;dy_000;dz_000;ea_000;eb_000;ee_000;ee_001;ee_002;ee_003;ee_004;ee_005;ee_006;ee_007;ee_008;ee_009;ef_000;eg_000
neg;91088;0;0;0;0;0;0;7042;278982;4133860;1486812;71042;556;2564956;0;0;0;0;5138568;4252842;1075888;759820;0;0;0;0;794;238;0;0;0;0;0;38084;1531292;3945548;463370;0;3556;1812;2056;30042;4327818;1612904;106;0;0;0;1859108;1364548;674212;558060;518510;533614;470242;0;0;0;6215856;28;56;120;14;2564956;80944;508834;564334;0;0;48062;67374;10760;0;0;217194;38968;42020;5914;0;0;0;0;16881560;648030;1293834;931014;428640;755440;539576;453212;327994;590462;10092;0;0
neg;51438;0;0;0;0;0;10118;171446;1198594;1600424;399166;19074;2200;1525366;1300;0;2102;5222;2849548;2295150;951248;487612;0;0;0;0;548;172;0;0;0;0;0;11018;891622;2407992;90390;0;9142;5998;11238;220156;2462034;692110;344;0;0;0;1129836;814810;276064;210868;182114;171286;240250;361876;13886;32;3803492;52;218;134;44;1525366;46744;531024;407014;0;0;28116;47980;10936;0;0;123124;20746;80760;19518;0;0;0;0;10792540;695690;488574;336046;195226;387324;295916;282268;229682;445930;44366;0;0
pos;1451520;0;0;0;0;0;5412;1120692;16722300;66344490;18780444;144620;768;16020624;39762;292088;7284;22274;38697362;32631094;12148502;4913152;0;0;0;0;0;0;0;0;0;0;0;2617284;41294050;47087548;12119844;0;99864;98560;205488;456330;26851246;75010660;395934;264;266;114;43446448;17158760;9863506;7008234;5977004;7639360;9853800;2156828;14784;2;50860412;3942;2358;6034;2654;16020624;654110;5737088;6354050;na;na;360094;985652;236084;0;0;3025458;415224;250471860;43843216;0;0;0;0;na;10675472;24228600;14516368;10638830;27009152;9559082;3619736;1412586;1434910;23990;0;0
neg;136;0;0;0;0;0;0;0;0;0;0;0;0;16170;0;0;0;0;40008;30484;18862;4496;0;0;0;0;12;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;58942;0;4;0;0;16170;790;8168;10602;0;0;642;66;12;12210;1712;846;156;41520;4474;40918;142;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
neg;206890;0;0;0;0;0;0;50312;3073082;7697698;2033542;29528;0;7017558;0;44;724;1198;12175942;11347422;1463700;632450;0;0;0;0;0;0;0;0;0;0;0;5886;3462756;7073362;2342158;0;6644;1484;3196;5608;6764410;6102798;20;2;0;0;4774008;1574384;1005066;811432;899822;2228438;1555714;35298;0;0;13643058;0;272;192;650;7017558;124440;849594;610442;0;0;63212;230728;39784;0;0;416344;64304;10966120;3234744;0;0;0;0;14211790;1366490;2342278;1716754;892052;1813732;1660634;1284390;721904;1011396;74532;0;0
neg;33664;0;0;0;0;0;0;2924;1031490;1532662;151412;902;0;1441276;0;0;0;0;2418736;2104154;449822;251914;0;0;0;0;0;0;0;0;0;0;0;408606;1996354;197254;117176;0;2450;642;1110;41848;2194712;478624;2;2;0;0;911252;483770;205086;180416;205832;589592;143442;0;0;0;2869392;0;30;216;26;1441276;47890;239564;209306;0;0;26552;53178;8592;0;0;131364;24010;4187160;996962;0;0;0;0;614170;340010;980990;370960;160330;319342;178526;126636;85778;150266;6552;0;0
neg;10398;0;0;0;0;0;0;326;68282;497364;86124;2252;384;271432;0;0;0;0;576718;492936;133896;69856;0;0;0;0;192;252;0;0;0;0;0;20210;423792;160380;50350;0;1848;1118;1162;16654;444936;189010;4;0;0;0;211982;171198;55334;44116;38708;43228;60638;29528;0;0;710740;28;846;90;2;271432;8098;80248;52958;0;0;4638;9818;1714;0;0;17772;3522;58000;25274;0;0;0;0;886450;72686;125116;78146;39604;71434;119980;60974;37596;47186;2010;0;0
neg;59490;0;0;0;0;0;0;396;517140;2890034;844714;64210;4290;1931890;1788;0;0;0;3833734;3217962;1425606;490156;0;0;0;0;1948;630;0;0;0;0;0;756;926948;1706402;1686678;0;3880;2690;3810;156452;3359972;793304;676;0;0;0;1209218;1282982;454316;332082;267526;225614;281456;267078;512;0;5260066;32;32;1012;14;1931890;61764;935848;467672;0;0;30856;47598;11870;0;0;181660;34606;65440;6636;1482758;15570;0;0;58490120;682876;798006;593768;316656;995216;913918;16578;1366;1564;836;0;0
neg;20736;0;0;0;0;0;0;188;73724;873136;295186;11572;270;530524;0;0;0;0;1078632;901618;275496;155876;0;0;0;0;622;86;0;0;0;0;0;17610;542072;627648;66746;0;2102;756;2366;5932;865092;377092;736;0;0;0;362564;309388;107854;77876;61484;55422;90106;189382;0;0;1354274;34;4;24;0;530524;14990;160034;113350;0;0;8934;17062;4678;0;0;32094;5518;5107880;798058;0;0;0;0;0;175436;185460;138978;67758;129774;158638;119370;102508;156752;19402;0;0
neg;28252;0;0;0;0;0;0;330962;1519256;243980;30392;7312;898;940240;0;220;0;0;1920754;1742068;358164;141740;0;0;0;0;322;422;0;0;0;0;0;0;0;561956;1570844;0;2882;2588;5240;8420;201054;1912616;0;0;0;0;573090;749018;296238;176102;105414;68192;60388;70736;23936;9686;2279098;386;714;88;2256;940240;24514;169286;187794;0;0;11854;4648;920;3214254;478196;47484;6624;27940;7866;1961384;10032;0;0;0;411442;513532;149610;56586;91798;86692;169464;637438;16060;178;0;0
neg;48296;0;0;0;0;0;0;214;196102;2136310;896954;104906;5038;1474824;4236;0;0;0;2910128;2487040;791574;370102;0;0;0;0;684;336;0;0;0;0;0;18264;1664590;1049960;606710;0;2950;1840;2156;2864;149336;3180290;88;0;0;0;1306648;747286;302528;222314;176868;159092;252994;171794;0;0;3702082;56;26;114;36;1474824;47550;524172;259258;0;0;29030;66384;24572;0;0;90052;16318;9456480;949964;0;0;0;0;8296820;504818;593410;464958;236368;524118;570156;374058;68014;3624;0;0;0
neg;41972;0;0;0;0;0;0;6118;770860;1695358;211538;14710;90;1362072;0;0;0;0;2498576;2244786;357890;192204;0;0;0;0;218;92;0;0;0;0;0;182276;2035248;466790;14360;0;4350;4576;3846;35056;1616846;1033968;32;0;0;0;1209854;469384;230494;168980;125006;100410;102306;289136;3104;0;2857224;214;714;44;0;1362072;34822;200080;156986;0;0;17764;47736;9708;0;0;146982;20136;87220;11758;0;0;0;0;2899070;233732;426230;380754;224606;934296;498230;820;2;0;4;0;0
neg;626;0;0;0;0;0;0;3512;32952;48576;0;0;0;40210;0;0;0;0;96578;79324;59000;3726;0;0;0;0;22;22;0;0;0;0;0;0;0;0;85040;0;1954;1922;952;976;4110;66848;8278;0;0;0;54996;9942;12128;2910;1456;1686;1354;528;38;2;155720;32;4;14;0;40210;1318;44856;13302;0;0;1176;20;2;0;0;1162;270;0;0;0;0;0;0;0;50196;8024;3106;1102;1558;5468;15484;102;0;0;0;0
neg;8;0;0;0;0;0;0;194;1674;2732;0;0;0;1348;0;0;0;0;6362;4828;6780;220;0;0;0;0;10;14;0;0;0;0;0;0;0;0;4600;0;948;26;12;18;42;62;3492;0;0;0;3650;164;70;100;100;34;344;44;16;78;13148;0;4;0;0;1348;140;5488;1280;0;0;110;0;0;136;140;74;16;4000;406;0;10;0;0;0;3352;1096;38;12;18;20;26;38;0;0;0;0
neg;46364;0;0;0;0;0;0;53248;1481662;857004;88870;2002;0;1137756;0;0;170;300;2306612;2037836;693942;206654;0;0;0;0;0;0;0;0;0;0;0;0;94;603246;1879446;0;2894;3116;7538;11716;25880;2431264;378;0;0;0;442170;1007542;450678;225548;108636;65044;47792;104036;31340;0;3001282;0;0;0;0;1137756;27346;494626;197680;0;0;15080;0;0;0;0;0;0;0;0;120;0;0;0;0;227142;307526;145286;53344;117742;427248;290424;905506;8568;0;0;0
neg;110362;0;0;0;0;0;0;26926;1513822;3940798;1790704;94970;3478;3724906;0;0;0;0;6617910;5938846;1174026;576174;0;0;0;0;12;10;0;0;0;0;0;71960;1988126;2212178;3098434;0;34428;12032;10758;13038;313412;6986902;118;10;0;0;2069552;2297312;865634;599804;413720;298248;254060;556490;15878;0;7792902;226;354;1888;2;3724906;112368;660530;502940;0;0;52894;74680;17970;0;0;272930;49128;11728660;1449022;37056;50;0;0;39794620;1351414;993638;736246;434884;1194608;1344258;801452;331152;182534;512;0;0
neg;8;0;0;0;0;0;0;3630;2218;1728;0;0;0;2028;0;0;1370;2310;10444;9838;10982;168;0;0;0;0;18;12;0;0;0;0;0;0;0;1834;5742;0;46;6;8;24;1252;6240;0;0;0;0;6458;466;80;156;26;18;238;134;0;0;22812;0;6;0;0;2028;116;9192;1768;0;0;176;0;0;340;58;42;10;2640;264;5918;8;0;0;0;6260;1168;62;8;36;42;0;0;0;0;0;0
neg;8;0;0;0;0;0;0;68;1550;3382;382;0;0;1986;0;108;0;0;7534;4362;22610;534;0;0;0;0;12;30;0;0;0;0;0;0;0;86;5296;0;108;62;94;92;3034;1992;0;0;0;0;4398;192;68;160;24;18;14;472;36;0;30172;0;2;0;0;1986;172;19662;2446;0;0;220;0;0;100;10;26;10;60;6;1170;16;0;0;0;4040;1154;50;14;26;32;22;44;0;0;0;0
neg;754;0;0;0;0;0;19734;44614;17236;3036;0;0;0;32312;0;0;8588;14638;108250;95914;276974;8598;0;0;0;0;68;140;0;0;0;0;0;0;0;48800;35820;0;1698;132;52;94;212;36434;35820;7392;2786;0;57092;12004;7140;3632;2038;1218;526;530;320;120;393964;18;14;22;0;32312;1406;257886;18742;0;0;1286;78;18;0;0;1902;400;0;0;0;0;0;0;0;40072;14330;4870;1578;3644;3202;3972;3650;9024;278;0;0
neg;38732;0;0;0;0;0;0;49544;1032192;986158;220208;1646;0;968252;0;0;0;0;2054898;1773830;381278;236272;0;0;0;0;990;190;0;0;0;0;0;120564;1274412;242780;651992;0;2634;368;648;826;42740;2242238;294;0;0;0;605984;512034;229078;196980;182972;224886;337682;132;0;0;2436500;0;174;124;8;968252;24488;206392;173956;0;0;15248;35650;13958;0;0;33544;6490;3610020;475332;0;0;0;0;0;299668;295304;265584;155922;334148;256510;184356;132574;335584;30098;0;0
neg;87936;0;0;0;0;0;0;27008;1450644;3558722;1364950;157794;18008;2775168;0;0;0;0;6040612;5452750;914682;511362;0;0;0;0;1368;184;0;0;0;0;0;108446;3348066;2351448;769166;0;2952;2600;4724;11190;1326674;5228308;678;0;0;0;2096788;1330636;488276;383860;326042;320488;639504;985288;6244;0;6955972;3258;1332;816;14;2775168;59016;546500;364962;0;0;33106;79066;28080;0;0;133162;19034;24476480;3360942;0;0;0;0;8415350;1117924;1572628;921108;407422;736636;705948;542408;310772;260116;2164;0;0
neg;16;0;0;0;0;0;0;46;5304;3574;0;0;0;3500;0;0;0;0;8542;5408;20938;452;0;0;0;0;6;32;0;0;0;0;0;0;0;446;8478;0;174;132;178;238;1556;6646;0;0;0;0;7664;430;230;26;14;12;70;438;40;0;29524;2;8;0;0;3500;240;16736;3628;0;0;360;0;0;1888;328;78;18;9700;974;29368;16;0;0;0;6140;2452;234;64;34;0;0;0;0;0;0;0
neg;38868;0;0;0;0;0;0;4612;937436;1241362;159696;6988;0;1126282;0;0;0;0;2197790;2007052;228694;142396;0;0;0;0;106;40;0;0;0;0;0;2944;954140;1189638;203372;0;2524;400;546;57466;1219196;1061626;8336;0;0;0;588078;797670;265376;187244;142202;106396;115982;146880;266;0;2427052;42;58;260;2;1126282;21160;105502;122532;0;0;11492;24636;5942;0;0;61250;8776;1789840;233922;0;0;0;0;541360;258230;293618;267094;160632;496626;463510;208206;90040;107294;4844;0;0
neg;207874;0;0;0;0;0;233824;3892084;3140192;651904;56946;3164;0;3688888;0;96;572480;834420;9323550;8815506;2159676;733788;2;0;0;0;810;1856;0;0;0;0;0;0;422454;5703500;1852160;0;13170;12982;25458;36558;52646;5715298;2060590;61412;0;0;3434420;1515316;824648;477990;356386;277772;219676;196520;167618;507768;12058908;10374;30574;68546;12;3688888;124126;1213528;939196;0;0;80774;21468;7024;14914080;1987088;238522;40690;58377600;5839460;11820412;9538;0;0;46057750;697256;830986;607116;390826;681214;511096;896076;3281848;81678;18;0;0
neg;1324;0;0;0;0;0;0;41290;38150;2194;0;0;0;29550;0;0;2186;3930;71684;63706;21948;5198;0;0;0;0;14;6;0;0;0;0;0;0;0;10428;71206;0;206;78;72;928;168;78334;1848;0;0;0;37172;24990;12290;3600;1550;654;352;506;198;322;95876;24;2;118;0;29550;582;10042;11414;0;0;642;60;22;0;0;798;132;241280;24144;0;0;0;0;324940;20518;5792;2326;960;4172;6254;9748;31580;284;0;0;0
neg;882;0;0;0;0;0;0;92;29326;26794;682;0;0;26478;0;44;0;0;55674;52248;10978;1728;0;0;0;0;0;0;0;0;0;0;0;0;20910;28154;7830;0;1704;18;42;44;38;54726;322;0;0;0;30918;20672;3690;902;150;138;424;0;0;0;66662;0;214;14;2;26478;518;7356;3588;0;0;272;256;86;0;0;1354;284;78620;9382;0;0;0;0;0;8806;8640;3578;892;2008;32970;0;0;0;0;0;0
neg;32334;0;0;0;0;0;0;33918;1091512;831402;182018;246;0;1083572;0;0;0;0;1896806;1682626;350830;176202;0;0;0;0;0;0;0;0;0;0;0;2338;1150652;710470;275636;0;2972;844;1172;1838;624228;1505378;2664;0;0;0;852056;449080;177778;122862;86464;69134;87430;146678;109640;37974;2248062;44;234;138;162;1083572;30458;169982;179958;0;0;15472;20922;4562;0;0;93696;15458;3034340;504466;0;0;0;0;2333370;257404;453962;249646;138118;321146;285440;207686;115854;108086;1754;0;0
neg;37380;0;0;0;0;0;0;22914;720344;1068852;485404;11146;394;1168636;0;52;0;0;2058612;1809792;373124;203466;0;0;3494;0;368;128;0;0;0;0;0;14618;519694;1473366;301376;0;2392;1510;1600;2214;11144;2288136;2058;0;0;0;536872;639910;278900;244120;205526;156536;116078;125856;5256;0;2432076;106;206;120;8;1168636;31614;202698;168434;0;0;17318;22124;4524;0;0;71066;9196;519900;168818;0;0;0;0;0;165268;447658;336436;173426;369684;315870;267092;126244;106488;888;0;0
neg;39848;0;0;0;0;0;0;298;137544;1706778;870620;101060;0;1223786;0;0;0;0;2647384;2383782;301360;221062;0;0;0;0;1030;268;0;0;0;0;0;3516;101878;2472604;238302;0;2382;228;484;1038;84630;2727338;200;0;0;0;1081760;429144;233102;224536;285832;343768;201190;16968;0;0;2949070;0;44;372;6;1223786;34230;123622;177240;0;0;16042;18192;11082;0;0;82506;27652;1878580;188194;0;0;0;0;0;807804;467102;220770;83812;148214;128348;119470;113412;612160;115208;0;0
neg;20400;0;0;0;0;0;0;101844;760384;1107830;380128;840;0;1095246;0;0;4566;6426;2232130;2012340;299814;173498;0;0;0;0;1882;434;0;0;0;0;0;0;322296;2028730;0;0;1778;554;768;9424;1299530;1008670;30302;0;0;0;989872;712800;216962;160506;103174;64560;54472;48548;132;0;2537076;98;140;5798;8;1095246;27106;136764;162252;0;0;13168;5160;1484;0;0;74708;12506;168680;22186;2461098;10642;0;0;0;726090;711536;269950;256354;274076;70446;35568;4802;2204;0;0;0
neg;1868;0;0;0;0;0;0;2080;91818;11616;0;0;0;63436;0;0;0;0;116460;106512;21486;3354;0;0;74;0;18;106;0;0;0;0;0;0;0;90564;14950;0;414;208;296;248;244;42284;61820;0;0;0;44264;36620;17114;4060;1904;968;374;184;26;0;138030;68;56;86;2;63436;1310;12962;8138;0;0;904;134;26;0;0;1828;282;640;154;0;0;0;0;868950;18164;11406;5808;2308;6704;4840;6182;50044;58;0;0;0
neg;356;0;0;0;0;0;0;210;27102;12592;0;0;0;17154;0;0;0;0;30060;23672;24374;1946;0;0;0;0;14;50;0;0;0;0;0;0;0;0;39904;0;416;306;344;1020;9710;28108;0;0;0;0;24040;9424;4932;664;150;78;112;288;216;0;54510;28;44;58;0;17154;684;11512;12792;0;0;560;40;4;0;0;1040;170;1120;108;0;0;0;0;0;17102;8304;2288;364;1728;2256;2658;5204;0;0;0;0
neg;38210;0;0;0;0;0;0;29734;967858;1604986;429368;58648;4668;1364850;0;0;0;0;2649648;2170732;874642;402094;0;0;0;0;804;246;0;0;0;0;0;96894;1940200;728968;329200;0;3810;1286;2068;170034;2071488;845894;682;0;0;0;1125558;780958;241870;198048;167714;151486;220346;209206;76;0;3524856;1552;1846;394;14;1364850;43278;495408;373746;0;0;23562;30518;6870;0;0;68246;10082;3417100;420576;3298598;11436;0;0;304730;632422;661056;472390;248112;536528;362094;153964;27624;1072;0;0;0
neg;1932;0;0;0;0;0;2680;21840;58076;27104;0;0;0;31832;0;66;2114;3124;104942;100694;17262;3936;0;0;0;0;0;0;0;0;0;0;0;2110;75928;5492;26170;0;1402;54;128;146;442;99136;8392;0;0;0;51454;40276;10000;6324;748;434;458;6;0;0;124344;0;4;444;2;31832;870;9620;7404;na;na;468;636;204;0;0;1934;304;578820;75226;0;0;0;0;na;11318;7716;5476;3934;25316;55824;116;0;0;0;0;0
neg;39426;0;0;0;0;0;0;654;298232;2570080;890732;78800;1862;1601836;0;0;0;0;3173202;2633352;772154;503968;0;0;328;0;1352;304;0;0;0;0;0;0;93776;357710;3388874;0;1056;298;560;149134;2436224;1252910;178;0;0;0;1655976;900472;478970;360082;273892;161936;9032;0;0;0;3945432;0;198;12;34;1601836;49616;218760;551888;0;0;23250;30158;4888;0;0;94088;21240;483380;58410;0;0;0;0;38425670;1140934;959062;416516;213002;443560;326774;181832;86234;72354;92;0;0
neg;39244;0;0;0;0;0;0;1602;21806;1836726;652794;26436;0;1150026;0;0;0;0;2279940;1976338;470692;265270;0;0;0;0;476;100;0;0;0;0;0;48918;829220;1544700;116526;0;3434;1750;1904;148166;2056126;327542;442;0;0;0;973722;412884;192560;171272;233356;541294;14276;0;0;0;2751114;0;202;76;0;1150026;36614;301520;168580;0;0;17882;42368;6596;0;0;78936;20724;172740;67916;0;0;0;0;1171300;431428;457210;314590;144884;254810;249638;138852;105756;332556;109640;0;0
neg;97748;0;0;0;0;0;0;129432;2325992;2690542;550032;11122;0;2381654;0;0;0;0;5320784;4860368;524044;360310;0;0;0;0;1352;482;0;0;0;0;0;55724;3969364;1452070;229962;0;4432;318;938;1700;13626;5681968;4138;0;0;0;2029526;1252832;627112;442134;346906;341764;572258;94588;0;0;5846022;0;36;6;0;2381654;50366;268334;254200;0;0;29896;144826;44656;0;0;125856;23808;9267740;935018;0;0;0;0;0;915738;603956;390342;229932;538764;651510;873270;756208;743154;4246;0;0
neg;32336;0;0;0;0;0;0;155504;1328150;738602;120206;872;0;13633912;32616;9876;25112;42558;28184574;23365360;9684098;4657492;0;0;0;0;0;0;0;0;0;0;0;136964;1258312;620088;327970;0;7222;5328;7742;10850;720072;1590336;1772;10;2;0;970424;279686;128280;106584;103956;133442;240198;288126;85310;7328;37899800;38;666;434;150;13633912;529716;4877690;4763540;0;0;302892;38404;6580;0;0;67420;14770;3276260;784508;0;0;0;0;3201310;363286;528602;384850;173800;286068;249146;140486;92306;120128;4662;0;0
neg;2212;0;0;0;0;0;0;1700;120032;18494;0;0;0;70404;0;142;0;0;135730;118284;56252;7436;0;0;0;0;54;40;0;0;0;0;0;0;52072;86996;1158;0;1864;202;320;838;1168;135826;8;0;0;0;47358;73232;14556;4010;710;334;26;0;0;0;192080;0;0;124;0;70404;1624;38718;17176;0;0;1154;492;126;0;0;1228;284;3700;494;0;0;0;0;1211530;25388;15996;4578;1726;5988;86550;0;0;0;0;0;0
neg;120102;384;572;0;0;0;0;621714;4017210;2647684;452766;163796;78574;3582284;0;0;7064;11930;7613740;6891912;2518234;534460;0;0;0;0;1014;1974;0;0;0;0;0;10088;452344;5177392;2341920;0;179400;49450;77410;107624;213768;7353228;864;0;0;0;4253668;1269036;655974;391658;293996;232712;176168;188502;206250;313780;10140918;3416;4760;20836;38;3582284;79234;1960024;554290;0;0;43808;18888;5958;9835222;1304538;150822;27188;35021040;3522612;9813652;24628;0;78;21529500;1798106;927954;554758;447510;599362;671622;2091334;878440;12658;0;2;20
neg;17110;0;0;0;0;0;0;126282;1180164;1799764;408714;978;0;1533260;0;0;3878;6040;2718942;1963546;1055774;542652;0;0;0;0;0;0;0;0;0;0;0;9684;155126;410248;2940844;0;7902;1134;1616;14166;715222;2667826;108036;0;0;0;2240170;807362;165208;97750;71878;51998;60776;20760;0;0;3781698;0;28;438;142;1533260;70242;107382;944904;0;0;47610;8866;1484;0;0;59398;7174;6164240;907786;0;0;0;0;1395900;1782932;1075204;209154;61992;110730;106658;50676;38130;73846;6580;0;0
neg;62922;0;0;0;0;0;0;52974;647452;2015016;1606238;193100;42536;2037544;0;0;1292;3084;3835692;3103362;1143460;614634;0;0;21396;0;5510;944;0;0;0;0;0;22452;2224048;2260506;50310;0;4022;2646;3644;219494;3560234;764632;2644;0;0;0;1330894;1191886;328760;229530;170936;169262;409948;718036;8064;0;4981446;722;1254;544;76;2037544;56744;540272;596050;0;0;36488;82860;18942;0;0;94734;13874;10225660;1180946;4036304;1132;0;0;3230820;718036;935444;688442;330432;757338;584714;305598;143806;93008;498;0;0
neg;29110;0;0;0;0;0;0;224;42554;1385888;472106;28270;3632;1010584;2618;98;0;0;1603166;1313286;743904;238194;0;0;266;0;1858;250;0;0;0;0;0;0;851704;1080970;0;0;2080;2488;6222;139528;1357586;424758;12;0;0;0;671726;427978;222132;150538;112882;90902;89800;166642;74;0;2347302;114;54;116;4;1010584;32422;484880;254972;0;0;19734;9840;2128;0;0;54404;7788;3444440;458928;0;0;0;0;0;197328;406524;270192;139288;388566;270438;128698;53404;71982;6254;0;0
neg;39896;0;0;0;0;0;0;444;152152;1675648;639770;25908;366;1205412;0;0;0;0;2287380;2044836;512122;189640;0;0;0;0;174;72;0;0;0;0;0;41324;602562;980196;870206;0;3840;1646;4882;85168;1968132;430584;36;0;0;0;796632;614198;227404;179320;151684;140618;152392;231564;476;0;2800042;280;372;118;0;1205412;34412;355910;154378;0;0;17300;38630;7360;0;0;79498;13400;12900;2296;0;0;0;0;727860;291392;476988;287652;122200;279604;309826;285412;194086;241586;5542;0;0
neg;12414;0;0;0;0;0;0;392;83374;698888;539766;95204;0;673604;0;0;na;0;na;978736;na;171284;0;0;0;0;1324;498;0;0;0;0;0;0;1312328;105296;0;0;722;216;532;169288;1005484;241264;118;0;0;0;850350;196196;52168;35046;28358;40236;173816;41454;0;0;1492362;0;36;160;4;na;na;97318;223396;0;0;12934;18936;2436;0;0;32744;3858;21600;2830;0;0;0;0;0;569882;318236;99928;59138;127964;87724;68772;40866;42102;3012;0;0
neg;1098;0;0;0;0;0;0;4162;147320;103756;16000;1266;0;135046;0;0;40;246;355646;325910;62008;14696;0;0;0;0;82;8;0;0;0;0;0;0;0;8382;264122;0;4020;402;470;412;1594;265598;8;0;0;0;224900;22906;12692;4672;2230;1134;1182;2034;522;232;417826;50;58;16;4;135046;2536;20868;40602;0;0;1944;170;46;62748;10182;594;496;5620;1874;403080;128;0;0;97990;216828;14056;2394;806;1958;2002;5732;28494;234;0;0;0
neg;39344;0;0;0;0;0;8;277104;2090198;695096;54494;1744;0;1250894;0;0;2188;4000;2745508;2341178;674686;340884;0;0;0;0;3864;1132;0;0;0;0;0;0;91752;13114;3013778;0;2104;310;586;1056;18332;3095634;622;0;0;0;835718;939034;524080;333230;176880;109716;86656;107784;5546;0;3423026;1078;56;576;12;1250894;42780;355298;317884;0;0;21874;22168;5208;0;0;92338;17436;22858640;2338430;0;0;0;0;0;556874;737460;462802;160802;572208;513042;83026;30682;1736;12;0;0
neg;7302;0;0;0;0;0;3752;66826;223428;240358;13364;1130;0;246558;0;0;6336;9356;456684;372208;161996;75998;0;0;0;0;670;140;0;0;0;0;0;19026;360566;133028;36238;0;496;98;102;5634;220268;311698;10562;0;0;0;178006;166310;45556;25548;19216;17832;29080;66972;338;0;625182;40;98;206;6;246558;8466;93574;66660;0;0;5010;7042;1124;0;0;16166;2430;124240;30952;0;0;0;0;0;100318;107586;97906;40322;77910;53522;31816;15672;22192;1614;0;0
neg;38706;0;0;0;0;0;0;988;391112;1880530;421116;13484;1378;1198330;0;670;0;0;2349402;1929354;774336;341360;0;0;0;0;4350;570;0;0;0;0;0;212394;1761590;617812;116812;0;2618;740;1102;42184;1765878;896044;42;0;0;0;1130584;540754;254354;181784;143372;136660;156756;164344;0;0;3124276;94;282;190;10;1198330;38314;483486;286176;0;0;21344;22878;4204;0;0;91020;18004;866560;133256;0;0;0;0;37706800;382420;646740;379780;152436;313694;255586;217052;150768;206600;3532;0;0
neg;19608;0;0;0;0;0;748;1034342;833782;31762;0;0;0;751346;0;0;9982;16708;1669482;1426512;458458;220128;0;0;0;0;0;0;0;0;0;0;0;0;176;881386;1019072;0;1232;176;304;622;153018;1743792;1490;0;0;0;750374;661090;136792;80952;67198;57920;63126;83182;0;0;2138174;0;0;0;0;751346;28878;264532;192872;0;0;14158;0;0;0;0;0;0;0;0;0;0;0;0;0;647396;377182;238636;85062;143902;141458;191826;75046;126;0;0;0
neg;101260;0;0;0;0;0;36216;648130;2467974;3175594;1826854;159142;6676;3567000;0;0;29858;44368;11736230;10820546;2985116;775020;0;0;0;0;156;50;0;8216;16754;14872;74044;98618;2797266;2574500;2736316;0;15620;22596;22466;161982;5243634;2850590;3698;0;0;0;3681710;1832816;688446;498936;367444;282414;313264;595630;59678;248;14752712;20;24;90;0;3567000;108284;2337230;645900;0;0;57374;2500;648;0;0;13662;2662;14920;2780;0;0;0;0;3375930;2508368;1132726;863194;489352;1151352;1255378;735192;168676;16268;80;0;0
neg;669732;0;0;0;0;0;0;308754;8891218;26012006;6839364;31074;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;31286;8126146;32674456;1250532;0;30546;20484;29154;82322;8725782;32899164;294938;28;2;0;16894204;6242308;3425104;2975218;2897528;3164412;4529990;1951428;2228;0;0;246;486;2322;2456;0;0;0;0;0;0;0;527708;100030;0;0;1433586;194876;37634660;14515102;0;0;0;0;46546470;5008396;6953526;5303416;2958536;6418216;5507046;4131720;2406866;3303644;91054;0;0
neg;40818;0;0;0;0;0;0;114;399468;2072720;293826;27994;858;1152718;0;0;0;0;2268438;1750096;654116;452782;0;0;0;0;1766;592;0;0;0;0;0;322868;379282;1307906;784924;0;1474;326;666;29670;1445016;1316398;1430;0;0;0;1064852;587140;226898;180284;155120;139472;204818;236396;0;0;2923168;40;46;206;12;1152718;36872;213592;433514;0;0;24068;19208;11122;0;0;39596;11930;3986740;425890;0;0;0;0;818700;648586;480076;248984;116126;223848;175312;172586;144374;532216;52872;0;0
neg;420374;0;0;0;0;0;24380;2760112;4248702;667006;32862;196;0;11061406;39012;0;427372;622198;20902530;18987840;4492594;1919052;0;0;0;0;2250;28490;0;0;0;0;0;0;478266;7066660;188332;0;5588;3368;5062;9546;1539380;6170182;132;0;0;0;1403946;3101704;1157860;624406;363322;233588;199966;484808;163618;40;25825748;20410;3440;2674;34;11061406;284800;2605644;1875422;0;0;136054;129572;33184;81719530;9878188;993224;151180;434660;90348;3724732;748018;0;0;98531490;830608;938044;821396;341132;538328;561948;491646;2961844;247928;384;0;0
